,RunId,iteration,Step,outcome_collection,RA_base,ceiling,grow_factor,media_weight_trust,media_weight_perc,phase_change_factor,phase_0,phase_1,phase_2,evac_agents,average_evac_time,hotel_choice,friends_choice,shelter_choice,stay_choice
9533,109,109,29,SingleRun,0.75,0.4,30,0.04,0.2,0.1,13,777,198,1,0.0,3,7,1,2
9534,109,109,30,SingleRun,0.75,0.4,30,0.04,0.2,0.1,13,777,197,4,0.0,3,10,2,2
9535,109,109,31,SingleRun,0.75,0.4,30,0.04,0.2,0.1,11,777,195,3,0.0,5,10,3,2
9536,109,109,32,SingleRun,0.75,0.4,30,0.04,0.2,0.1,11,776,193,5,0.0,6,10,4,5
9537,109,109,33,SingleRun,0.75,0.4,30,0.04,0.2,0.1,9,776,190,4,0.0,6,14,4,5
9538,109,109,34,SingleRun,0.75,0.4,30,0.04,0.2,0.1,7,762,202,3,0.0,7,15,5,5
9539,109,109,35,SingleRun,0.75,0.4,30,0.04,0.2,0.1,7,756,205,1,0.0,7,15,5,6
9540,109,109,36,SingleRun,0.75,0.4,30,0.04,0.2,0.1,6,737,224,2,0.0,8,16,5,6
9541,109,109,37,SingleRun,0.75,0.4,30,0.04,0.2,0.1,5,720,240,5,0.0,8,20,5,7
9542,109,109,38,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,720,236,1,0.0,8,21,5,7
9543,109,109,39,SingleRun,0.75,0.4,30,0.04,0.2,0.1,3,721,235,3,0.0,8,23,5,8
9544,109,109,40,SingleRun,0.75,0.4,30,0.04,0.2,0.1,3,719,234,0,0.0,8,23,5,8
9545,109,109,41,SingleRun,0.75,0.4,30,0.04,0.2,0.1,3,718,235,2,0.0,8,24,5,9
9546,109,109,42,SingleRun,0.75,0.4,30,0.04,0.2,0.1,3,718,233,3,0.0,9,26,5,9
9547,109,109,43,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,684,267,3,0.0,10,28,5,9
9548,109,109,44,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,679,269,5,0.0,11,31,5,10
9549,109,109,45,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,669,274,4,0.0,12,32,6,11
9550,109,109,46,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,656,283,4,0.0,15,32,7,11
9551,109,109,47,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,608,327,1,0.0,15,33,7,11
9552,109,109,48,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,602,332,9,0.0,16,38,7,14
9553,109,109,49,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,583,342,8,0.0,19,43,7,14
9554,109,109,50,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,583,334,8,0.0,21,47,7,16
9555,109,109,51,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,583,326,8,0.0,26,49,7,17
9556,109,109,52,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,583,318,10,0.0,27,56,7,19
9557,109,109,53,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,583,308,19,0.0,34,65,7,22
9558,109,109,54,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,583,289,16,0.0,37,74,7,26
9559,109,109,55,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,578,278,39,0.0,50,92,9,32
9560,109,109,56,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,556,261,41,0.0,62,106,14,42
9561,109,109,57,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,552,224,27,0.0,73,119,14,45
9562,109,109,58,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,526,223,34,0.0,85,131,15,54
9563,109,109,59,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,526,189,33,0.0,92,149,18,59
9564,109,109,60,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,523,159,32,0.0,105,159,22,64
9565,109,109,61,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,445,205,32,0.0,112,170,28,72
9566,109,109,62,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,430,188,40,0.0,121,183,34,84
9567,109,109,63,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,428,150,31,0.0,129,192,40,92
9568,109,109,64,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,428,119,30,0.0,139,200,44,100
9569,109,109,65,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,428,89,20,0.0,143,209,45,106
9570,109,109,66,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,428,69,14,0.0,148,214,45,110
9571,109,109,67,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,428,55,12,0.0,153,217,45,114
9572,109,109,68,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,423,48,11,0.0,157,219,46,118
9573,109,109,69,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,423,37,5,0.0,157,222,48,118
9574,109,109,70,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,423,32,6,0.0,159,224,49,119
9575,109,109,71,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,423,26,7,0.0,160,226,49,123
9576,109,109,72,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,423,19,5,0.0,162,227,50,124
9577,109,109,73,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,423,14,4,0.0,163,228,51,125
9578,109,109,74,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,423,10,4,0.0,164,229,51,127
9579,109,109,75,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,423,6,2,0.0,165,230,51,127
9580,109,109,76,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,423,4,1,0.0,165,231,51,127
9581,109,109,77,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,415,11,2,0.0,165,232,52,127
9582,109,109,78,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,412,12,4,0.0,166,234,52,128
9583,109,109,79,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,399,21,7,0.0,168,237,54,128
9584,109,109,80,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,351,62,23,0.0,173,245,54,138
9585,109,109,81,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,345,45,12,0.0,175,249,56,142
9586,109,109,82,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,345,33,14,0.0,177,252,59,148
9587,109,109,83,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,345,19,9,0.0,179,255,60,151
9588,109,109,84,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,340,15,4,0.0,180,257,60,152
9589,109,109,85,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,339,12,4,0.0,182,258,60,153
9590,109,109,86,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,339,8,5,0.0,186,259,60,153
9591,109,109,87,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,339,3,2,61.11398176291793,187,260,60,153
9592,111,111,0,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9593,111,111,1,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9594,111,111,2,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9595,111,111,3,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9596,111,111,4,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9597,111,111,5,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9598,111,111,6,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9599,111,111,7,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9600,111,111,8,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9601,111,111,9,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9602,111,111,10,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9603,111,111,11,SingleRun,0.75,0.4,30,0.04,0.2,0.1,951,49,0,0,0.0,0,0,0,0
9604,111,111,12,SingleRun,0.75,0.4,30,0.04,0.2,0.1,927,73,0,0,0.0,0,0,0,0
9605,111,111,13,SingleRun,0.75,0.4,30,0.04,0.2,0.1,501,495,4,0,0.0,0,0,0,0
9606,111,111,14,SingleRun,0.75,0.4,30,0.04,0.2,0.1,256,722,22,0,0.0,0,0,0,0
9607,111,111,15,SingleRun,0.75,0.4,30,0.04,0.2,0.1,176,762,62,0,0.0,0,0,0,0
9608,111,111,16,SingleRun,0.75,0.4,30,0.04,0.2,0.1,165,765,70,2,0.0,1,1,0,0
9609,111,111,17,SingleRun,0.75,0.4,30,0.04,0.2,0.1,162,766,70,1,0.0,1,2,0,0
9610,111,111,18,SingleRun,0.75,0.4,30,0.04,0.2,0.1,158,769,70,0,0.0,1,2,0,0
9611,111,111,19,SingleRun,0.75,0.4,30,0.04,0.2,0.1,147,775,75,0,0.0,1,2,0,0
9612,111,111,20,SingleRun,0.75,0.4,30,0.04,0.2,0.1,147,774,76,1,0.0,1,2,0,1
9613,111,111,21,SingleRun,0.75,0.4,30,0.04,0.2,0.1,133,781,82,0,0.0,1,2,0,1
9614,111,111,22,SingleRun,0.75,0.4,30,0.04,0.2,0.1,131,782,83,0,0.0,1,2,0,1
9615,111,111,23,SingleRun,0.75,0.4,30,0.04,0.2,0.1,112,794,90,0,0.0,1,2,0,1
9616,111,111,24,SingleRun,0.75,0.4,30,0.04,0.2,0.1,104,797,95,0,0.0,1,2,0,1
9617,111,111,25,SingleRun,0.75,0.4,30,0.04,0.2,0.1,32,800,164,0,0.0,1,2,0,1
9618,111,111,26,SingleRun,0.75,0.4,30,0.04,0.2,0.1,16,769,211,1,0.0,2,2,0,1
9619,111,111,27,SingleRun,0.75,0.4,30,0.04,0.2,0.1,16,766,213,2,0.0,3,3,0,1
9620,111,111,28,SingleRun,0.75,0.4,30,0.04,0.2,0.1,15,751,227,1,0.0,3,3,0,2
9621,111,111,29,SingleRun,0.75,0.4,30,0.04,0.2,0.1,14,746,232,0,0.0,3,3,0,2
9622,111,111,30,SingleRun,0.75,0.4,30,0.04,0.2,0.1,14,742,236,4,0.0,5,5,0,2
9623,111,111,31,SingleRun,0.75,0.4,30,0.04,0.2,0.1,13,740,235,4,0.0,7,7,0,2
9624,111,111,32,SingleRun,0.75,0.4,30,0.04,0.2,0.1,13,740,231,2,0.0,8,8,0,2
9625,111,111,33,SingleRun,0.75,0.4,30,0.04,0.2,0.1,13,739,230,2,0.0,10,8,0,2
9626,111,111,34,SingleRun,0.75,0.4,30,0.04,0.2,0.1,10,735,235,6,0.0,11,11,1,3
9627,111,111,35,SingleRun,0.75,0.4,30,0.04,0.2,0.1,9,733,232,2,0.0,12,12,1,3
9628,111,111,36,SingleRun,0.75,0.4,30,0.04,0.2,0.1,6,721,245,4,0.0,14,14,1,3
9629,111,111,37,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,714,250,5,0.0,16,17,1,3
9630,111,111,38,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,709,250,4,0.0,18,18,1,4
9631,111,111,39,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,709,246,0,0.0,18,18,1,4
9632,111,111,40,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,709,246,1,0.0,19,18,1,4
9633,111,111,41,SingleRun,0.75,0.4,30,0.04,0.2,0.1,3,710,245,3,0.0,21,19,1,4
9634,111,111,42,SingleRun,0.75,0.4,30,0.04,0.2,0.1,3,710,242,2,0.0,22,20,1,4
9635,111,111,43,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,686,265,5,0.0,23,22,3,4
9636,111,111,44,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,682,264,3,0.0,24,23,3,5
9637,111,111,45,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,675,268,10,0.0,27,26,5,7
9638,111,111,46,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,668,266,3,0.0,27,29,5,7
9639,111,111,47,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,641,290,8,0.0,30,32,5,9
9640,111,111,48,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1,632,291,7,0.0,32,34,6,11
9641,111,111,49,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,611,306,5,0.0,34,36,6,12
9642,111,111,50,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,609,303,7,0.0,38,37,6,14
9643,111,111,51,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,609,296,9,0.0,42,41,6,15
9644,111,111,52,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,609,287,8,0.0,45,42,8,17
9645,111,111,53,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,609,279,15,0.0,49,50,10,18
9646,111,111,54,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,609,264,13,0.0,55,54,11,20
9647,111,111,55,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,603,257,39,0.0,67,74,15,23
9648,111,111,56,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,580,241,38,0.0,74,97,15,31
9649,111,111,57,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,575,208,25,0.0,82,108,16,36
9650,111,111,58,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,544,214,26,0.0,89,120,18,41
9651,111,111,59,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,537,195,30,0.0,99,128,22,49
9652,111,111,60,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,534,168,30,0.0,109,137,24,58
9653,111,111,61,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,442,230,44,0.0,120,152,28,72
9654,111,111,62,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,427,201,43,0.0,130,174,35,76
9655,111,111,63,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,425,160,32,0.0,139,187,37,84
9656,111,111,64,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,425,128,20,0.0,145,193,38,91
9657,111,111,65,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,425,108,30,0.0,153,209,41,94
9658,111,111,66,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,425,78,13,0.0,159,213,42,96
9659,111,111,67,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,425,65,17,0.0,163,221,43,100
9660,111,111,68,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,424,49,12,0.0,169,224,44,102
9661,111,111,69,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,424,37,5,0.0,171,225,46,102
9662,111,111,70,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,424,32,8,0.0,172,230,46,104
9663,111,111,71,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,424,24,2,0.0,172,230,46,106
9664,111,111,72,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,424,22,7,0.0,174,231,47,109
9665,111,111,73,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,424,15,4,0.0,174,232,48,111
9666,111,111,74,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,423,12,4,0.0,174,234,48,113
9667,111,111,75,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,423,8,0,0.0,174,234,48,113
9668,111,111,76,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,423,8,0,0.0,174,234,48,113
9669,111,111,77,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,414,17,7,0.0,177,238,48,113
9670,111,111,78,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,408,16,3,0.0,179,238,49,113
9671,111,111,79,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,396,25,5,0.0,179,238,49,118
9672,111,111,80,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,355,61,18,0.0,184,242,52,124
9673,111,111,81,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,350,48,19,0.0,189,250,54,128
9674,111,111,82,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,350,29,13,0.0,194,254,54,132
9675,111,111,83,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,350,16,8,0.0,195,257,56,134
9676,111,111,84,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,349,9,1,0.0,195,257,56,135
9677,111,111,85,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,349,8,5,0.0,195,260,56,137
9678,111,111,86,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,348,4,1,0.0,195,260,56,138
9679,111,111,87,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,348,3,3,61.035439137134055,197,260,56,139
9680,108,108,0,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9681,108,108,1,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9682,108,108,2,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9683,108,108,3,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9684,108,108,4,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9685,108,108,5,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9686,108,108,6,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9687,108,108,7,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9688,108,108,8,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9689,108,108,9,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9690,108,108,10,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9691,108,108,11,SingleRun,0.75,0.4,30,0.04,0.2,0.1,946,54,0,0,0.0,0,0,0,0
9692,108,108,12,SingleRun,0.75,0.4,30,0.04,0.2,0.1,905,95,0,0,0.0,0,0,0,0
9693,108,108,13,SingleRun,0.75,0.4,30,0.04,0.2,0.1,484,514,2,0,0.0,0,0,0,0
9694,108,108,14,SingleRun,0.75,0.4,30,0.04,0.2,0.1,281,695,24,0,0.0,0,0,0,0
9695,108,108,15,SingleRun,0.75,0.4,30,0.04,0.2,0.1,206,751,43,1,0.0,0,1,0,0
9696,108,108,16,SingleRun,0.75,0.4,30,0.04,0.2,0.1,189,754,56,0,0.0,0,1,0,0
9697,108,108,17,SingleRun,0.75,0.4,30,0.04,0.2,0.1,185,757,57,0,0.0,0,1,0,0
9698,108,108,18,SingleRun,0.75,0.4,30,0.04,0.2,0.1,184,757,58,0,0.0,0,1,0,0
9699,108,108,19,SingleRun,0.75,0.4,30,0.04,0.2,0.1,175,760,64,0,0.0,0,1,0,0
9700,108,108,20,SingleRun,0.75,0.4,30,0.04,0.2,0.1,173,757,69,1,0.0,0,2,0,0
9701,108,108,21,SingleRun,0.75,0.4,30,0.04,0.2,0.1,164,759,75,0,0.0,0,2,0,0
9702,108,108,22,SingleRun,0.75,0.4,30,0.04,0.2,0.1,160,757,81,0,0.0,0,2,0,0
9703,108,108,23,SingleRun,0.75,0.4,30,0.04,0.2,0.1,154,757,87,2,0.0,1,3,0,0
9704,108,108,24,SingleRun,0.75,0.4,30,0.04,0.2,0.1,139,765,92,1,0.0,1,3,1,0
9705,108,108,25,SingleRun,0.75,0.4,30,0.04,0.2,0.1,46,811,138,0,0.0,1,3,1,0
9706,108,108,26,SingleRun,0.75,0.4,30,0.04,0.2,0.1,21,782,192,2,0.0,1,5,1,0
9707,108,108,27,SingleRun,0.75,0.4,30,0.04,0.2,0.1,20,769,204,1,0.0,2,5,1,0
9708,108,108,28,SingleRun,0.75,0.4,30,0.04,0.2,0.1,16,769,207,1,0.0,2,6,1,0
9709,108,108,29,SingleRun,0.75,0.4,30,0.04,0.2,0.1,13,770,208,2,0.0,2,7,1,1
9710,108,108,30,SingleRun,0.75,0.4,30,0.04,0.2,0.1,12,771,206,0,0.0,2,7,1,1
9711,108,108,31,SingleRun,0.75,0.4,30,0.04,0.2,0.1,11,770,208,0,0.0,2,7,1,1
9712,108,108,32,SingleRun,0.75,0.4,30,0.04,0.2,0.1,11,770,208,3,0.0,2,9,1,2
9713,108,108,33,SingleRun,0.75,0.4,30,0.04,0.2,0.1,11,770,205,6,0.0,5,12,1,2
9714,108,108,34,SingleRun,0.75,0.4,30,0.04,0.2,0.1,11,756,213,3,0.0,5,14,2,2
9715,108,108,35,SingleRun,0.75,0.4,30,0.04,0.2,0.1,10,755,212,1,0.0,6,14,2,2
9716,108,108,36,SingleRun,0.75,0.4,30,0.04,0.2,0.1,9,739,228,2,0.0,6,15,2,3
9717,108,108,37,SingleRun,0.75,0.4,30,0.04,0.2,0.1,4,729,241,1,0.0,6,16,2,3
9718,108,108,38,SingleRun,0.75,0.4,30,0.04,0.2,0.1,3,727,243,4,0.0,6,18,4,3
9719,108,108,39,SingleRun,0.75,0.4,30,0.04,0.2,0.1,3,727,239,2,0.0,6,19,5,3
9720,108,108,40,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,728,237,6,0.0,8,23,5,3
9721,108,108,41,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,726,233,3,0.0,11,23,5,3
9722,108,108,42,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,726,230,4,0.0,12,24,5,5
9723,108,108,43,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,697,255,6,0.0,13,29,5,5
9724,108,108,44,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,695,251,3,0.0,14,30,5,6
9725,108,108,45,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,679,264,10,0.0,18,35,5,7
9726,108,108,46,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,663,270,5,0.0,20,38,5,7
9727,108,108,47,SingleRun,0.75,0.4,30,0.04,0.2,0.1,2,634,294,3,0.0,21,39,5,8
9728,108,108,48,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,618,309,3,0.0,21,40,6,9
9729,108,108,49,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,607,317,11,0.0,22,45,8,12
9730,108,108,50,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,607,306,8,0.0,23,50,9,13
9731,108,108,51,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,606,299,3,0.0,23,51,9,15
9732,108,108,52,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,606,296,15,0.0,30,56,11,16
9733,108,108,53,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,606,281,13,0.0,33,64,11,18
9734,108,108,54,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,606,268,15,0.0,36,73,12,20
9735,108,108,55,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,602,257,17,0.0,42,80,13,23
9736,108,108,56,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,572,270,48,0.0,55,95,19,37
9737,108,108,57,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,565,229,35,0.0,63,111,22,45
9738,108,108,58,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,547,212,32,0.0,75,126,23,49
9739,108,108,59,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,543,184,21,0.0,79,135,27,53
9740,108,108,60,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,543,163,34,0.0,91,145,31,61
9741,108,108,61,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,441,231,47,0.0,106,168,32,69
9742,108,108,62,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,427,198,35,0.0,115,185,34,76
9743,108,108,63,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,427,163,48,0.0,129,202,40,87
9744,108,108,64,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,427,115,24,0.0,135,213,42,92
9745,108,108,65,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,427,91,21,0.0,138,224,43,98
9746,108,108,66,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,427,70,18,0.0,145,231,44,101
9747,108,108,67,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,427,52,13,0.0,151,235,46,102
9748,108,108,68,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,425,41,7,0.0,154,239,46,102
9749,108,108,69,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,425,34,8,0.0,156,244,46,103
9750,108,108,70,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,425,26,7,0.0,157,248,47,104
9751,108,108,71,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,425,19,4,0.0,158,250,48,104
9752,108,108,72,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,425,15,4,0.0,159,251,48,106
9753,108,108,73,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,425,11,3,0.0,160,252,48,107
9754,108,108,74,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,425,8,3,0.0,162,252,48,108
9755,108,108,75,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,422,8,2,0.0,163,253,48,108
9756,108,108,76,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,420,8,1,0.0,163,253,48,109
9757,108,108,77,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,418,9,2,0.0,163,254,48,110
9758,108,108,78,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,418,7,2,0.0,163,255,49,110
9759,108,108,79,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,410,13,7,0.0,166,258,49,111
9760,108,108,80,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,372,44,15,0.0,171,262,50,116
9761,108,108,81,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,368,33,16,0.0,176,268,50,121
9762,108,108,82,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,367,18,5,0.0,179,268,51,122
9763,108,108,83,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,366,14,4,0.0,180,269,52,123
9764,108,108,84,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,365,11,3,0.0,182,270,52,123
9765,108,108,85,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,365,8,3,0.0,184,270,52,124
9766,108,108,86,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,364,6,3,0.0,185,271,53,124
9767,108,108,87,SingleRun,0.75,0.4,30,0.04,0.2,0.1,0,363,4,3,60.548183254344394,185,272,53,126
9768,110,110,0,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9769,110,110,1,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9770,110,110,2,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9771,110,110,3,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9772,110,110,4,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9773,110,110,5,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
9774,110,110,6,SingleRun,0.75,0.4,30,0.04,0.2,0.1,1000,0,0,0,0.0,0,0,0,0
